nom_normal,nom_munici,x,y
Calle María Zambrano,Jubrique,-5.21757699976855,36.56582999954541
Calle Pío Baroja,Campillos,-4.867014999295446,37.04507900066013
Calle Séneca,Campillos,-4.858552999338511,37.04926099945182
Barriada los Gómez,Canillas de Aceituno,-4.134907988578823,36.85599476606643
Callejón el Mesón,Casabermeja,-4.428853999321036,36.89359799954705
Calle Circunvalación,Casarabonela,-4.845996999865861,36.784622999523776
Calle Sierra,Guaro,-4.833316655060476,36.654421781222034
Calle de la Paz,Coín,-4.752927794862928,36.66249447552488
Calle Padre Miguel Romero,Coín,-4.754732999746187,36.66138100036636
Barriada La Fuensanta,Coín,-4.759841999732328,36.6658860003944
Calle Almáchar,Cómpeta,-3.9747670004752647,36.83360599979903
Calle Málaga,Cortes de la Frontera,-5.38818399948266,36.5393709998268
Particular,Comares,-4.280236715830354,36.85057897638424
Camino de la Teja,Comares,-4.253343095317049,36.85326390222944
Privado,Comares,-4.271488127317483,36.84030815836854
Calle Málaga,Cuevas del Becerro,-5.046825999771371,36.87419099994949
Calle San José,Cuevas del Becerro,-5.043325000459695,36.87599299992556
Calle los Verdiales,Comares,-4.25023599958548,36.8491109992815
Camino CSM-109 de Cuevas Bajas de Fuente,Cuevas de San Marcos,-4.445116018405209,37.26361859162303
Particular,El Borge,-4.269282570976658,36.794411075024755
Camino del Arroyo de la Morra,Cútar,-4.23359552017516,36.8761522200192
Camino del Arroyo de la Morra,El Borge,-4.23798102140162,36.8874638096703
"Calle Manuel Benítez ""El Cordobes""",Fuente de Piedra,-4.72534830011487,37.131014078929
Calle Estación,Genalguacil,-5.236215000412549,36.545019000235605
Plaza de Málaga,Mollina,-4.65898700073998,37.1294980000249
Calle Depósito,Humilladero,-4.70450038052087,37.11142682867604
Avenida Andalucía,Manilva,-5.225314999976251,36.36938400009788
Calle Constitución,Jubrique,-5.215257139419995,36.5642602791759
Calle el Peñón,Istán,-4.949433999962942,36.584081000471805
Calle Guaira,Málaga,-4.452895435333805,36.73371737660296
Urbanización Jardín Tropical,Manilva,-5.238255000036751,36.33941699998248
Calle Gaucín,Manilva,-5.227789999970285,36.369085000377225
Calle Fábrica,Monda,-4.832889347796528,36.6301885262371
Calle Estación,Monda,-4.832082399198626,36.62896146692773
Calle Gómez,Nerja,-3.876942477680458,36.74547019638563
Plaza Constitución,Parauta,-5.130094999666845,36.6554899997873
Calle Dublín,Ojén,-4.757311979233005,36.5318313371058
Calle Ramón y Cajal,Periana,-4.19006699998822,36.9277479997021
Calle María Zambrano,Periana,-4.185514999279888,36.92728300016354
Calle Jazmín,Periana,-4.19210684908421,36.9278986751037
Vía de Servicio a Los Llanos de Antequera,Antequera,-4.5738309820561,37.072310454141
